date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:04:37	12520/12520	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2022%20Feb%202023%2010:43:14%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-latin-ext.woff2	C:/SegundoNivel/task2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-latin-ext.woff2	(from https://www.classcentral.com/)
19:04:38	15280/15280	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:48:06%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-latin.woff2	C:/SegundoNivel/task2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-latin.woff2	(from https://www.classcentral.com/)
19:04:38	6868/6868	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2022%20Feb%202023%2010:43:14%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-cyrillic-ext.woff2	C:/SegundoNivel/task2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-cyrillic-ext.woff2	(from https://www.classcentral.com/)
19:04:38	9684/9684	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2022%20Feb%202023%2010:43:14%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-cyrillic.woff2	C:/SegundoNivel/task2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-cyrillic.woff2	(from https://www.classcentral.com/)
19:04:38	7376/7376	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2022%20Feb%202023%2010:43:14%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-greek-ext.woff2	C:/SegundoNivel/task2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-greek-ext.woff2	(from https://www.classcentral.com/)
19:04:39	8444/8444	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2022%20Feb%202023%2010:43:14%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-greek.woff2	C:/SegundoNivel/task2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-greek.woff2	(from https://www.classcentral.com/)
19:04:39	5804/5804	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2022%20Feb%202023%2010:49:15%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-vietnamese.woff2	C:/SegundoNivel/task2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-vietnamese.woff2	(from https://www.classcentral.com/)
19:04:39	14960/14960	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2022%20Feb%202023%2010:49:15%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-latin-ext.woff2	C:/SegundoNivel/task2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-latin-ext.woff2	(from https://www.classcentral.com/)
19:04:40	16112/16112	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:49:48%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-latin.woff2	C:/SegundoNivel/task2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-latin.woff2	(from https://www.classcentral.com/)
19:04:40	6816/6816	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2022%20Feb%202023%2010:49:15%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-cyrillic-ext.woff2	C:/SegundoNivel/task2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-cyrillic-ext.woff2	(from https://www.classcentral.com/)
19:04:40	9696/9696	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2022%20Feb%202023%2010:43:14%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-cyrillic.woff2	C:/SegundoNivel/task2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-cyrillic.woff2	(from https://www.classcentral.com/)
19:04:40	7244/7244	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2022%20Feb%202023%2010:49:15%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-greek-ext.woff2	C:/SegundoNivel/task2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-greek-ext.woff2	(from https://www.classcentral.com/)
19:04:40	8248/8248	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2022%20Feb%202023%2010:43:14%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-greek.woff2	C:/SegundoNivel/task2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-greek.woff2	(from https://www.classcentral.com/)
19:04:41	5784/5784	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2022%20Feb%202023%2010:49:15%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-vietnamese.woff2	C:/SegundoNivel/task2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-vietnamese.woff2	(from https://www.classcentral.com/)
19:04:41	15016/15016	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2022%20Feb%202023%2010:49:15%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-latin-ext.woff2	C:/SegundoNivel/task2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-latin-ext.woff2	(from https://www.classcentral.com/)
19:04:41	15948/15948	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:48:06%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-latin.woff2	C:/SegundoNivel/task2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-latin.woff2	(from https://www.classcentral.com/)
19:04:41	6696/6696	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2022%20Feb%202023%2010:49:15%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-cyrillic-ext.woff2	C:/SegundoNivel/task2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-cyrillic-ext.woff2	(from https://www.classcentral.com/)
19:04:42	9540/9540	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2022%20Feb%202023%2010:43:14%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-cyrillic.woff2	C:/SegundoNivel/task2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-cyrillic.woff2	(from https://www.classcentral.com/)
19:04:42	7360/7360	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2022%20Feb%202023%2010:49:15%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-greek-ext.woff2	C:/SegundoNivel/task2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-greek-ext.woff2	(from https://www.classcentral.com/)
19:04:42	8280/8280	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2022%20Feb%202023%2010:43:14%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-greek.woff2	C:/SegundoNivel/task2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-greek.woff2	(from https://www.classcentral.com/)
19:04:42	5676/5676	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2022%20Feb%202023%2010:49:15%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-vietnamese.woff2	C:/SegundoNivel/task2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-vietnamese.woff2	(from https://www.classcentral.com/)
19:04:42	14808/14808	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2022%20Feb%202023%2010:49:15%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-latin-ext.woff2	C:/SegundoNivel/task2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-latin-ext.woff2	(from https://www.classcentral.com/)
19:04:43	15764/15764	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:48:06%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-latin.woff2	C:/SegundoNivel/task2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-latin.woff2	(from https://www.classcentral.com/)
19:04:43	990/990	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2019:49:48%20GMT	https://www.classcentral.com/images/fade-gradient.png	C:/SegundoNivel/task2/www.classcentral.com/images/fade-gradient.png	(from https://www.classcentral.com/)
19:04:44	50234/50234	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2010%20Jan%202023%2021:29:14%20GMT	http://www.google-analytics.com/analytics.js	C:/SegundoNivel/task2/www.google-analytics.com/analytics.js	(from https://www.classcentral.com/)
19:04:46	600065/600065	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2000:04:43%20GMT	https://www.classcentral.com/rankings	C:/SegundoNivel/task2/www.classcentral.com/rankings.html	(from https://www.classcentral.com/)
19:04:47	593008/593008	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2000:04:44%20GMT	https://www.classcentral.com/collections	C:/SegundoNivel/task2/www.classcentral.com/collections.html	(from https://www.classcentral.com/)
19:04:47	575566/575566	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2000:04:45%20GMT	https://www.classcentral.com/subjects	C:/SegundoNivel/task2/www.classcentral.com/subjects.html	(from https://www.classcentral.com/)
19:04:49	898234/898234	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2000:04:46%20GMT	https://www.classcentral.com/subject/cs	C:/SegundoNivel/task2/www.classcentral.com/subject/cs.html	(from https://www.classcentral.com/)
19:04:49	7733/7733	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2000:04:48%20GMT	https://www.classcentral.com/subject/maths	C:/SegundoNivel/task2/www.classcentral.com/subject/maths	(from https://www.classcentral.com/)
19:04:50	848204/848204	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2000:04:47%20GMT	https://www.classcentral.com/subject/health	C:/SegundoNivel/task2/www.classcentral.com/subject/health.html	(from https://www.classcentral.com/)
19:04:50	7959/7959	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2000:04:49%20GMT	https://www.classcentral.com/subject/business	C:/SegundoNivel/task2/www.classcentral.com/subject/business.2a.delayed	(from https://www.classcentral.com/)
19:04:51	7756/7756	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2000:04:49%20GMT	https://www.classcentral.com/subject/humanities	C:/SegundoNivel/task2/www.classcentral.com/subject/humanities	(from https://www.classcentral.com/)
19:04:53	804854/804854	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2000:04:51%20GMT	https://www.classcentral.com/subject/engineering	C:/SegundoNivel/task2/www.classcentral.com/subject/engineering.html	(from https://www.classcentral.com/)
19:04:53	7935/7935	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2000:04:51%20GMT	https://www.classcentral.com/subject/science	C:/SegundoNivel/task2/www.classcentral.com/subject/science.2d.delayed	(from https://www.classcentral.com/)
19:04:53	7753/7753	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2000:04:52%20GMT	https://www.classcentral.com/subject/education	C:/SegundoNivel/task2/www.classcentral.com/subject/education	(from https://www.classcentral.com/)
19:04:54	7992/7992	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2000:04:53%20GMT	https://www.classcentral.com/subject/social-sciences	C:/SegundoNivel/task2/www.classcentral.com/subject/social-sciences.2f.delayed	(from https://www.classcentral.com/)
19:04:57	822908/822908	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2000:04:54%20GMT	https://www.classcentral.com/subject/art-and-design	C:/SegundoNivel/task2/www.classcentral.com/subject/art-and-design.html	(from https://www.classcentral.com/)
19:04:57	8001/8001	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2000:04:55%20GMT	https://www.classcentral.com/subject/data-science	C:/SegundoNivel/task2/www.classcentral.com/subject/data-science.31.delayed	(from https://www.classcentral.com/)
19:04:57	7934/7934	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2000:04:56%20GMT	https://www.classcentral.com/subject/programming-and-software-development	C:/SegundoNivel/task2/www.classcentral.com/subject/programming-and-software-development	(from https://www.classcentral.com/)
19:04:58	8033/8033	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2000:04:56%20GMT	https://www.classcentral.com/subject/personal-development	C:/SegundoNivel/task2/www.classcentral.com/subject/personal-development.33.delayed	(from https://www.classcentral.com/)
19:05:00	790872/790872	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2000:04:58%20GMT	https://www.classcentral.com/subject/infosec	C:/SegundoNivel/task2/www.classcentral.com/subject/infosec.html	(from https://www.classcentral.com/)
19:05:03	3026690/3026690	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2000:05:01%20GMT	https://www.classcentral.com/universities	C:/SegundoNivel/task2/www.classcentral.com/universities.html	(from https://www.classcentral.com/)
19:05:04	168236/168236	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2013:41:49%20GMT	https://www.classcentral.com/report/	C:/SegundoNivel/task2/www.classcentral.com/report/index.html	(from https://www.classcentral.com/)
19:05:04	838241/838241	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2000:05:01%20GMT	https://www.classcentral.com/collection/top-free-online-courses	C:/SegundoNivel/task2/www.classcentral.com/collection/top-free-online-courses.html	(from https://www.classcentral.com/)
19:05:05	4282/4282	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2012:32:57%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=d9866ee3df3a50272132b746506802ee	C:/SegundoNivel/task2/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-all-time3e68.png	(from https://www.classcentral.com/)
19:05:05	33057/33057	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2004:02:33%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&h=420&ixlib=php-3.3.1&s=11c7448eb8908a8cc785e26ec27de650	C:/SegundoNivel/task2/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-all-timec7ac.png	(from https://www.classcentral.com/)
19:05:06	4168/4168	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2009:52:51%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-most-popular-of-all-time.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=6b9b3ca668420c3d807c332c51ee7f2c	C:/SegundoNivel/task2/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-most-popular-of-all-time0931.png	(from https://www.classcentral.com/)
19:05:06	35437/35437	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2011:48:56%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-most-popular-of-all-time.png?auto=format&h=420&ixlib=php-3.3.1&s=8ddc221d6528da20924c85c064e17572	C:/SegundoNivel/task2/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-most-popular-of-all-time45d9.png	(from https://www.classcentral.com/)
19:05:06	198590/198590	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2016:04:59%20GMT	https://www.classcentral.com/report/most-popular-online-courses/	C:/SegundoNivel/task2/www.classcentral.com/report/most-popular-online-courses/index.html	(from https://www.classcentral.com/)
19:05:07	145329/145329	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2016:05:00%20GMT	https://www.classcentral.com/report/best-free-online-courses-2022/	C:/SegundoNivel/task2/www.classcentral.com/report/best-free-online-courses-2022/index.html	(from https://www.classcentral.com/)
19:05:07	153484/153484	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2016:05:01%20GMT	https://www.classcentral.com/report/best-free-online-courses-2021/	C:/SegundoNivel/task2/www.classcentral.com/report/best-free-online-courses-2021/index.html	(from https://www.classcentral.com/)
19:05:07	176749/176749	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2016:05:02%20GMT	https://www.classcentral.com/report/most-popular-courses-2022/	C:/SegundoNivel/task2/www.classcentral.com/report/most-popular-courses-2022/index.html	(from https://www.classcentral.com/)
19:05:08	816540/816540	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2000:05:05%20GMT	https://www.classcentral.com/collection/ivy-league-moocs	C:/SegundoNivel/task2/www.classcentral.com/collection/ivy-league-moocs.html	(from https://www.classcentral.com/)
19:05:08	178591/178591	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2016:05:03%20GMT	https://www.classcentral.com/report/100-most-popular-online-courses-2021/	C:/SegundoNivel/task2/www.classcentral.com/report/100-most-popular-online-courses-2021/index.html	(from https://www.classcentral.com/)
19:05:09	6215/6215	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2012:57:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d3af0d0d31cdbdc684a726b330a759f	C:/SegundoNivel/task2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social5b92.jpg	(from https://www.classcentral.com/)
19:05:09	50744/50744	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2013:18:13%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&h=420&ixlib=php-3.3.1&s=c49b305f32e1e971696b9852e3971c6b	C:/SegundoNivel/task2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social1fe9.jpg	(from https://www.classcentral.com/)
19:05:10	5751/5751	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2023:43:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	C:/SegundoNivel/task2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-coursesd038.png	(from https://www.classcentral.com/)
19:05:10	518633/518633	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2010:42:09%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	C:/SegundoNivel/task2/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
19:05:11	96645/96645	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2020:44:46%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	C:/SegundoNivel/task2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
19:05:11	6083/6083	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2012:56:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	C:/SegundoNivel/task2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
19:05:11	93874/93874	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2008:56:32%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	C:/SegundoNivel/task2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
19:05:11	6773/6773	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2009:27:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	C:/SegundoNivel/task2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
19:05:11	29596/29596	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2008:56:33%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	C:/SegundoNivel/task2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
19:05:12	418637/418637	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2016:04:34%20GMT	https://www.classcentral.com/report/free-certificates/	C:/SegundoNivel/task2/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
19:05:13	823953/823953	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2000:05:11%20GMT	https://www.classcentral.com/starting-this-month	C:/SegundoNivel/task2/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
19:05:13	193913/193913	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2016:04:36%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/SegundoNivel/task2/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
19:05:13	378/378	---MC-	302	error ('Found')	text/html	date:Thu,%2023%20Feb%202023%2000:05:12%20GMT	https://www.classcentral.com/new-online-courses	C:/SegundoNivel/task2/www.classcentral.com/new-online-courses.45.delayed	(from https://www.classcentral.com/)
19:05:14	498/498	---MC-	302	error ('Found')	text/html	date:Thu,%2023%20Feb%202023%2000:05:13%20GMT	https://www.classcentral.com/most-popular-courses	C:/SegundoNivel/task2/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
